country,year,Control_of_Corruption,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Regulatory_Quality,cbi_index,Current_Account_Balance,External_Debt_to_GNI,Debt_Service_to_Exports,GDP_Growth,GDP_per_Capita,Inflation_CPI,Terms_of_Trade,Treatment_Group_x,Criteria_1_x,Criteria_2_x,cpiapadm,cpiamacr,cpiafinq,cpiadebt,realIR,democracy_index,broad_money_to_gdp,Primary_fiscal_balance,CPIScore,EconomicFreedomIndex,Political_Stability,Contract_Enforcement_Score,Polity2_Score,Former_HIPC
ARG,2006,-0.33123853802681,-0.0339163094758987,-0.57701563835144,0.403436541557312,-0.61456698179245,"0,79",2.79449564264943,52.8779757006235,31.5113305616053,8.04715150043027,11870.2791559298,,80.180206954,0,0,0,,,,,,6.63,28.04961192970068,3.58963410007626,,5.97,0.0019677628297358,,8.0,0
ARG,2007,-0.372122079133987,-0.0125325033441186,-0.60147225856781,0.448621332645416,-0.635693550109863,"0,79",2.1036160391819,43.1501917496034,12.1114711135311,9.00765087504757,12811.9021206578,,84.984043189,0,0,0,,,,,,6.63,27.86431642714722,3.05821459196951,,6.15,0.0977966338396072,,8.0,0
ARG,2008,-0.434875011444092,-0.123509347438812,-0.699731647968292,0.358895927667618,-0.702629446983337,"0,79",1.49940141614234,36.7970755463574,11.000620925218,4.05723310346406,13197.3570267029,,95.3377891248,0,0,0,,,,,,6.63,23.49367315806188,2.2950680665933,,5.96,-0.0877556875348091,,8.0,0
ARG,2009,-0.445475101470947,-0.294032037258148,-0.694468080997467,0.280091494321823,-0.830836772918701,"0,79",2.1785669619099,41.4244681423918,21.1725855859086,-5.91852507634947,12285.3784651865,,96.0770580912,0,0,0,,,,,,6.734999999999999,25.32273846566241,-0.138984517209736,,5.86,-0.234854578971863,,8.0,0
ARG,2010,-0.355230033397675,-0.1117919459939,-0.59809422492981,0.361670136451721,-0.742940902709961,"0,79",-0.383118699737132,30.9493567310993,18.6426233354966,10.1253981561002,13387.1553748458,,99.4387795988,0,0,0,,,,,-8.566028720065953,6.84,25.44060259523028,0.340539036409467,,5.63,-0.0847978666424751,,8.0,0
ARG,2011,-0.364098519086838,-0.0723610669374466,-0.563123285770416,0.344941824674606,-0.701964378356934,"0,79",-1.00728084144866,27.7443463568229,15.6550627866212,6.00395169280579,14040.6189124444,,109.7172076925,0,0,0,,,,,-7.773405236078914,6.84,24.38712399381281,-1.25552962475832,,5.59,0.158993661403656,,8.0,0
ARG,2012,-0.445909202098846,-0.206967011094093,-0.623034238815308,0.295209914445877,-0.897686779499054,"0,70",-0.39159512386959,26.2398392717053,14.0668140317666,-1.0264204544321,13754.4254235596,,114.2013745808,0,0,0,,,,,-6.748195554404878,6.84,27.17564527322079,-1.40996770407748,35.0,5.03,0.103040546178818,,8.0,0
ARG,2013,-0.434306710958481,-0.254236966371536,-0.656328618526459,0.276933550834656,-0.928134799003601,"0,70",-2.37749566620574,27.809883508059,17.1374562078243,2.40532378079436,13946.0950832252,,106.9382505007,0,0,0,,,,,-5.485839182378987,6.84,27.19624240744712,-2.35357936368514,34.0,4.88,0.0653142631053925,,8.0,0
ARG,2014,-0.549791395664215,-0.111114293336868,-0.866627335548401,0.34527176618576,-1.0661495923996,"0,70",-1.74400211981355,30.3338678915012,20.1697253607257,-2.51261532081394,13456.1319159151,,104.7441527521,0,0,0,,,,,-11.6006987702161,6.84,25.82170184518221,-3.45636931560318,34.0,4.5,-0.0051218713633716,,8.0,0
ARG,2015,-0.581265270709991,-0.0494756102561951,-0.74863588809967,0.411758154630661,-0.898022353649139,"0,70",-2.96292666513535,32.2082949986265,24.733642858859,2.73115982828944,13679.6264980954,,100.0,0,0,0,,,,,-1.31470878459509,7.02,27.6908850429799,-4.38343259306795,32.0,4.95,0.0087641347199678,,9.0,0
ARG,2016,-0.299235552549362,0.218796372413635,-0.320159524679184,0.49326366186142,-0.347571164369583,"0,70",-2.70922168361454,35.1613251074643,35.8834637729343,-2.08032784377811,13265.8860639123,,106.0819485843,0,0,0,,,,,-7.006039843041157,6.96,28.37230310095045,-4.62260744779546,36.0,5.5,0.197749897837639,,9.0,0
ARG,2017,-0.309002459049225,0.135085612535477,-0.237312033772469,0.528708100318909,-0.196430206298828,"0,70",-4.83995921807391,37.7365221801036,51.7302547597257,2.81850297775918,13520.1129846159,,103.0075883754,0,0,0,,,,,0.455892832330463,6.96,28.49528016666579,-4.17717445112727,39.0,5.69,0.162542164325714,,9.0,0
ARG,2018,-0.0992739275097847,0.0280606187880039,-0.219330430030823,0.539252579212189,-0.195977628231049,"0,70",-5.16055257152294,58.6307152401281,51.5485845475577,-2.61739646282038,13058.3285449954,,104.24246564,0,0,0,,,,,4.564409098735151,7.02,30.41075648331817,-2.00691571276811,40.0,5.59,0.0069098123349249,,9.0,0
ARG,2019,-0.107116244733334,-0.120795331895351,-0.427360445261002,0.570874631404877,-0.453079700469971,"0,70",-0.779998447561849,69.5902998339522,51.0995074768097,-2.00086100285785,12706.3978108968,,103.3360441909,0,0,0,,,,,12.1039696489828,7.02,26.18303895185991,-0.829178877754021,45.0,5.16,-0.0978230908513069,55.9,,0
ARG,2020,-0.163570061326027,-0.254261821508408,-0.486265957355499,0.584501206874847,-0.498344272375107,"0,70",0.696935361136032,73.3926445591354,43.0976319782414,-9.9004848136464,11393.0505957877,,103.9751808948,0,0,0,,,,,-7.635174216303722,6.95,34.50526316921519,-6.54580111583769,,4.5,-0.0719974040985107,,,0
ARG,2021,-0.422596842050552,-0.390557259321213,-0.477947890758514,0.610777020454407,-0.631172716617584,"0,70",1.36154422203441,55.9476971135758,31.0245129800709,10.4418119882506,12549.2811699342,,113.8988462454,0,0,0,,,,,-11.8618379621172,6.81,30.73095442888804,-2.50306767017854,,,0.0005300586344674,,,0
ARG,2022,-0.447221606969833,-0.28348970413208,-0.482351809740067,0.546316981315613,-0.697565734386444,"0,70",-0.640820188045601,42.9676924073569,33.2585875077557,5.26987967384072,13182.7933950725,,,0,0,0,,,,,-10.28803887070949,6.85,32.25307067310837,-1.84743918062605,,,-0.0985943302512169,,,0
ARG,2023,-0.360883951187134,-0.377517342567444,-0.410826534032822,0.533921837806702,-0.482535392045975,"0,70",-3.24351254822955,42.0664911888795,51.3539448345211,-1.61100162090189,12933.2497342121,,,0,0,0,,,,,-16.77142290972844,6.62,36.00961260932019,-2.65315481912003,,,-0.127517908811569,,,0
ARM,2000,-0.84808623790741,-0.546417593955994,-0.50101625919342,-0.374595284461975,-0.172101572155952,"0,85",-15.7812102966465,51.6822939077758,8.66941155049343,5.90000000312092,1229.21510436102,-0.790883768934757,82.9982088372,0,0,0,,,,,33.3984630599644,,14.70451086407826,,,,-0.68286794424057,,5.0,0
ARM,2001,-0.81312569975853,-0.2960934303700925,-0.4697738140821454,-0.4095082134008405,-0.0578839629888532,"0,85",-10.4398165717153,64.6369814678621,8.41084805331266,9.59999999927597,1351.12072694555,3.1459046468502,82.3183962132,0,0,0,,,,,21.7821520799662,,13.44964842492853,,,,,,5.0,0
ARM,2002,-0.77816516160965,-0.0457692667841911,-0.438531368970871,-0.444421142339706,0.0563336461782455,"0,85",-6.2201045971038,69.9371558433651,9.34720789387768,13.1999999979356,1535.20452885187,1.06004929341667,84.3154017822,0,0,0,,,,,18.34706928019401,,15.55159850785892,,,,-0.255784124135971,,5.0,0
ARM,2003,-0.649022400379181,-0.197253704071045,-0.302864640951157,-0.467406183481216,0.167570352554321,"0,85",-6.18119850537564,68.8336104106055,10.8245440530296,14.0000000015501,1759.64684829386,4.7215533660534,82.5216045209,0,0,0,,,,,15.51698758947292,,14.39195935514313,,,,0.236966237425804,,5.0,0
ARM,2004,-0.703455328941345,-0.118263445794582,-0.481950610876083,-0.572165548801422,0.109250001609325,"0,85",-2.20435917633131,56.5888045570056,11.4108499984776,10.4999999988202,1955.22262459229,6.96126135875795,87.3492036875,0,0,0,,,,,11.62481599989178,,14.98698077259444,-1.02216213797313,,7.29,-0.116337485611439,,5.0,0
ARM,2005,-0.683349847793579,-0.142497807741165,-0.388776749372482,-0.591363310813904,0.0890626683831215,"0,85",-2.52832414562153,38.5750336386734,7.31949641201404,13.8999999991133,2240.09273209788,0.638928002410097,82.7694633003,0,0,0,4.0,5.5,4.0,5.5,14.3161459394903,,16.29839156808995,-1.2756848290607,,7.34,-0.0663353949785233,,5.0,0
ARM,2006,-0.669232606887817,-0.261502921581268,-0.544567346572876,-0.742222785949707,0.292330682277679,"0,85",-2.39537289745615,31.9881885928206,6.7329552908316,13.1999999994661,2551.43546358452,2.89235662459004,93.3270826995,0,0,0,4.0,5.5,4.0,5.5,11.38149245743354,4.15,18.2869798220067,-0.952386602493544,,7.35,-0.261023759841919,,5.0,0
ARM,2007,-0.745891690254211,-0.381906569004059,-0.496518045663834,-0.759377896785736,0.265207171440125,"0,85",-7.35660133782848,31.7603379636547,6.66834101867827,13.7000000015467,2919.3734936373,4.40736089644516,93.7098967491,0,0,0,4.0,5.5,4.0,6.0,12.69474446113139,4.12,21.95239928290988,-1.22320589275427,,7.4,0.150905832648277,,5.0,0
ARM,2008,-0.712412357330322,-0.177952587604523,-0.337751358747482,-0.857629656791687,0.300939857959747,"0,85",-14.2246479360543,29.2430682607578,11.9873180212173,6.90000000042959,3141.33193500774,8.94995335353387,96.1902495832,0,0,0,4.0,5.5,4.5,6.0,10.43491465251836,4.09,19.83583669318347,-0.435668008369198,,7.32,-0.0068530277349054,,5.0,0
ARM,2009,-0.621459662914276,-0.0268956422805786,-0.468710690736771,-0.876420259475708,0.273454070091248,"0,85",-16.4837116405484,54.7919777524588,17.4053324506715,-14.1000000006998,2716.97436280471,3.40676682683801,95.7834875625,0,0,0,4.0,5.0,4.5,5.0,15.87088144026841,4.09,25.94146251604014,-6.99019181799633,,7.29,0.227863356471062,,5.0,0
ARM,2010,-0.695039570331573,-0.171523153781891,-0.48135831952095,-0.847521543502808,0.268946558237076,"0,85",-13.6219482985734,64.8981549562732,29.7387367053874,2.2000000002151,2796.08143428043,8.17636138473952,109.2163080213,0,0,0,4.0,4.5,4.5,4.5,10.60763578989251,4.09,26.33909376833617,-4.07869806823746,,7.27,0.071855328977108,,5.0,0
ARM,2011,-0.664559423923492,-0.11502830684185,-0.437706410884857,-0.690779805183411,0.246940597891808,"0,85",-10.4403281934474,70.5642908723285,24.5841466412015,4.69999999867412,2943.83687119315,7.65000807859294,107.0481502937,0,0,0,3.5,4.5,4.5,4.5,12.91975789329979,4.09,29.83045064542221,-1.90290265505676,,7.37,-0.06386898458004,,5.0,0
ARM,2012,-0.588001489639282,-0.0323866233229637,-0.418281972408295,-0.570491433143616,0.334273397922516,"0,85",-9.96233164214969,69.1932584997682,29.1667510097088,7.20000000096486,3159.75860786889,2.55802007757907,101.5165870949,0,0,0,3.5,4.5,4.5,4.5,11.28119329068318,4.09,31.55695243640085,-0.496409142894912,34.0,7.49,0.154794976115227,,5.0,0
ARM,2013,-0.53053343296051,0.0783172845840454,-0.340888947248459,-0.588099241256714,0.23518268764019,"0,85",-7.31624657065382,73.5435614911053,46.3472758098627,3.3,3266.29882999873,5.78966778544651,98.1111009508,0,0,0,3.5,4.5,4.5,4.0,12.2168430436348,4.02,33.92219549543421,-0.485086809571488,36.0,7.31,0.11038514226675,,5.0,0
ARM,2014,-0.565446794033051,-0.257329761981964,-0.417726755142212,-0.562132000923157,0.15851990878582,"0,85",-7.76786633240124,70.522973244206,31.6996262271868,3.60000000058993,3393.09252326884,2.98130868933672,96.7656593165,0,0,0,,,,,13.78124866011756,4.13,34.67229613255679,-0.598979879846995,37.0,7.48,-0.297135800123215,,5.0,0
ARM,2015,-0.609746634960175,-0.331789612770081,-0.462551325559616,-0.536273837089539,0.189176842570305,"0,85",-2.66180705584758,80.4154639528465,38.4142387162148,3.19999999896625,3512.39350276709,3.73169119261693,100.0,0,0,0,,,,,16.18000967303788,4.0,36.79245528668005,-3.33445342555832,35.0,7.43,-0.256798654794693,,5.0,0
ARM,2016,-0.659795224666595,-0.31255441904068,-0.160894498229027,-0.579092621803284,0.20515838265419,"0,85",-0.956577968660235,91.3302217488821,33.0971857565039,0.199999999825991,3533.88503607007,-1.403607559009,104.363566838,0,0,0,,,,,17.04235950804553,3.88,43.02292575250259,-3.57606086977189,33.0,7.41,-0.667951107025146,,5.0,0
ARM,2017,-0.637015163898468,-0.251550018787384,-0.209393918514252,-0.560670435428619,0.228397324681282,"0,85",-1.260724020147,85.7142699282465,26.4117195018642,7.50000000164144,3815.3747426037,0.969553268816138,111.4233771351,0,0,0,,,,,11.9973399575166,4.11,46.41542424113585,-2.56475463830636,35.0,7.44,-0.626211166381836,,5.0,0
ARM,2018,-0.409369438886642,-0.170582666993141,-0.197214365005493,-0.130965158343315,0.350590288639069,"0,85",-7.2281230237955,84.732912100644,28.5621462576129,5.19999999965324,4027.83393010979,2.52023382001638,110.8858328447,0,0,0,,,,,9.733977399465786,4.79,46.12064030415528,0.710030747202343,35.0,7.65,-0.451066911220551,,7.0,0
ARM,2019,-0.227039858698845,-0.226045966148376,-0.177464514970779,0.0547882094979286,0.242604270577431,"0,85",-7.05686573000043,86.0748926105104,30.7209822754016,7.59999999853918,4343.45839583019,1.44344660770698,113.9241657052,0,0,0,,,,,10.95957856359567,5.54,47.1544016835076,1.60756116243592,42.0,7.68,-0.420024991035461,66.0,,0
ARM,2020,-0.003474973840639,-0.304547429084778,-0.125831425189972,0.0473478920757771,0.238748028874397,"0,85",-3.99777390668494,105.006642730875,45.0498699855581,-7.19999999920631,4032.09043454955,1.21143577838465,119.6303082494,0,0,0,,,,,9.639110340335955,5.35,54.38516654364192,-2.44812009833346,,7.55,-0.77164489030838,,,0
ARM,2021,0.0486846454441547,-0.282197445631027,-0.119838461279869,0.0541607961058617,0.131828442215919,"0,85",-3.47997395796116,104.151886769747,34.5466045860424,5.80000000065645,4264.79961505187,7.18483629443371,108.2994509607,0,0,0,,,,,4.547588160995397,5.49,54.3868263075766,-1.96064726213118,,,-0.804041028022766,,,0
ARM,2022,0.0279071740806103,-0.314792364835739,-0.169515803456306,0.0903258174657822,-0.0190788023173809,"0,85",0.331693235139525,83.8849419476276,17.9528385218023,12.5999999997766,4791.00481712183,8.64091108973855,,0,0,0,,,,,3.457429322462508,5.63,51.93199921679415,0.104335150074427,,,-0.740756273269653,,,0
ARM,2023,0.0583996474742889,-0.184129968285561,-0.122017979621887,0.0767075568437576,0.047635018825531,"0,85",-2.3097864408313,67.5888031767855,18.2894779895216,8.29999999959539,5151.01273118105,1.98041877615554,,0,0,0,,,,,9.459385801040268,5.42,54.82816029445535,0.74427269139014,,,-0.829278230667114,,,0
AZE,2000,-1.29238271713257,-0.951395213603973,-1.14563620090485,-0.906228959560394,-0.859866619110107,"0,23",-3.18196904183888,30.6140155929779,6.35108840555378,11.0999991434346,1480.80869072436,1.80500303704356,84.4107030104,0,0,0,,,,,6.367573025095178,,16.29082351151947,0.538988152010342,,,-0.829794764518738,,-7.0,0
AZE,2001,-1.243942320346835,-0.968301922082901,-1.0549167096614855,-0.9437585473060603,-0.795849502086639,"0,23",-0.906770850609527,27.3204317935916,5.83286216726765,9.89999986533643,1614.84885813475,1.5471959015228,74.3271081537,0,0,0,,,,,16.76907905451714,,12.9316251296911,22.0244186921514,,,,,-7.0,0
AZE,2002,-1.1955019235611,-0.985208630561829,-0.964197218418121,-0.981288135051727,-0.731832385063171,"0,23",-12.3213949554144,28.1632318051662,6.07580085087922,9.43891626906561,1754.13524132991,2.7711647199827,76.2456681841,0,0,0,,,,,12.62440587640351,,12.97995098060463,19.672412371134,,,-1.18536496162415,,-7.0,0
AZE,2003,-1.04623198509216,-0.933228969573975,-0.884644746780396,-1.04470455646515,-0.601958394050598,"0,23",-27.7726673572238,27.8913661531088,7.18526651152393,10.2082994004776,1918.61103696953,2.2338649296705,80.3399905016,0,0,0,,,,,7.942300436819751,,14.28476044137746,1.83849716644511,,,-0.948100388050079,,-7.0,0
AZE,2004,-1.1808317899704,-0.933772504329681,-0.900518476963043,-1.05670249462128,-0.621019124984741,"0,53",-29.8282485551101,26.8473875403857,5.67398875900182,9.25380179728907,2077.88527047339,6.70893042797784,93.515606429,0,0,0,,,,,5.920291581287007,,17.65355865824975,1.98927340507843,,6.01,-1.05981111526489,,-7.0,0
AZE,2005,-1.05252146720886,-0.741808712482452,-0.792612433433533,-1.12416350841522,-0.580545425415039,"0,53",1.26319117280894,19.3448674587574,2.90572307824734,27.9615381082131,2631.85145279408,9.67950731917057,114.7018879441,0,0,0,3.0,4.5,4.0,4.5,2.009036409305934,,14.68335264950369,2.90940307446596,,5.78,-1.12481939792633,,-7.0,0
AZE,2006,-1.09591245651245,-0.671189248561859,-0.885929226875305,-1.27916121482849,-0.523375689983368,"0,53",17.670467343915,15.2700449073449,2.01461581077507,34.5,3501.16482500603,8.3289248286321,129.413088077,0,0,0,3.0,4.5,4.0,4.5,5.895815194101532,3.31,18.32353632688225,0.85260319424737,,5.62,-1.09268236160278,,-7.0,0
AZE,2007,-1.12907373905182,-0.802225649356842,-0.880020380020142,-1.23339664936066,-0.466508984565735,"0,53",27.289087539853,13.9068031577395,1.1904970195509,24.9999998515683,4327.11360468848,16.6997549618244,131.8345504808,0,0,0,3.0,4.5,4.0,5.0,-1.568624266962376,3.25,20.79392324179757,2.55718340649847,,5.31,-0.62599641084671,,-7.0,0
AZE,2008,-1.15665423870087,-0.785877287387848,-0.836160480976105,-1.32513201236725,-0.367752313613892,"0,53",33.6793638921001,10.3182912677324,1.02031268678293,10.7589780604684,4693.07707968116,20.8490871772712,163.4899151874,0,0,0,3.0,4.0,4.0,5.0,-6.272592651028289,3.19,21.16297931467566,17.5930807330855,,5.26,-0.330349981784821,,-7.0,0
AZE,2009,-1.19408190250397,-0.66451507806778,-0.879176020622253,-1.25976669788361,-0.316738784313202,"0,53",22.9720443124812,11.1638501179119,1.5648729640833,9.29636374447091,5023.9672905028,1.45704835970321,109.1959267717,0,0,0,3.0,4.0,4.0,5.0,47.9010578481619,3.17,23.7888372455655,6.33296349872899,,5.53,-0.277853518724442,,-7.0,0
AZE,2010,-1.24537324905396,-0.813017129898071,-0.891145050525665,-1.30459702014923,-0.392555356025696,"0,53",28.4268313519369,14.6468541228462,1.43717911449728,5.04894451349574,5215.20415429496,5.72687224669605,133.6908884614,0,0,0,3.0,4.0,3.5,4.5,6.300701700302416,3.15,24.79097927766396,13.6690921935712,,5.4,-0.238546922802925,,-7.0,0
AZE,2011,-1.1953147649765,-0.772403717041016,-0.938726484775543,-1.30184757709503,-0.386364638805389,"0,53",25.9957665612112,12.5683717083814,2.9390618623228,0.10000013782458,5152.83850244744,7.8583333333334,164.0507101857,0,0,0,,,,,-2.885979387522494,3.15,26.69478097845704,10.9904381552168,,5.52,-0.532135963439941,,-7.0,0
AZE,2012,-1.14269411563873,-0.790763437747955,-0.879532694816589,-1.29948163032532,-0.488716810941696,"0,53",21.4925357741895,16.5157223576325,3.41982754423974,2.1652394748416,5194.92091665083,1.06621339720303,169.5714586783,0,0,0,,,,,15.02960688942443,3.15,30.64334673467449,4.2460958977928,27.0,5.78,-0.715751826763153,,-7.0,0
AZE,2013,-0.970754623413086,-0.452178388834,-0.756260693073273,-1.40288960933685,-0.425340503454208,"0,53",16.4935876692396,15.0367742964424,5.25091820450811,5.80980084268208,5426.09594155961,2.41571745279419,169.4283274165,0,0,0,,,,,17.68622040098713,3.06,33.15429701687808,1.8320958372005,28.0,5.87,-0.412859916687012,,-7.0,0
AZE,2014,-1.02282762527466,-0.313590198755264,-0.697012007236481,-1.47932517528534,-0.26849365234375,"0,53",13.5683574038086,16.5803142224794,5.47408203847123,2.75050681535518,5506.18169600319,1.37344181533176,158.5683903408,0,0,0,,,,,19.39167771014626,2.83,36.54487009477396,2.96961234687982,29.0,5.97,-0.559909522533417,,-7.0,0
AZE,2015,-0.952573180198669,-0.258792459964752,-0.716544568538666,-1.55243062973022,-0.37079980969429,"0,53",-0.419198909856565,25.9596905994134,8.96415714597556,1.09397591627469,5500.50364628486,4.02768573742726,100.0,0,0,0,,,,,28.94544185227067,2.71,39.20354901268849,-4.40796248620817,29.0,6.0,-0.733916640281677,,-7.0,0
AZE,2016,-0.852637350559235,-0.159376382827759,-0.539356291294098,-1.56092178821564,-0.395615547895432,"0,53",-3.60050733417184,41.0459536484494,9.54183529140727,-3.09999988037266,5270.738165712,12.4433748584372,86.1014239841,0,0,0,,,,,1.485833835707648,2.65,34.57199638880798,0.641967258693393,30.0,6.43,-0.808908820152283,,-7.0,0
AZE,2017,-0.906532645225525,-0.171380609273911,-0.58492249250412,-1.563645362854,-0.372420430183411,"0,53",4.12208960991814,39.2647906934796,10.5922363338645,0.199999938958655,5229.7098898586,12.9359184187335,103.6550822853,0,0,0,,,,,0.3185779828684489,2.65,32.37529529075405,-1.04292428822056,31.0,6.28,-0.751901030540466,,-7.0,0
AZE,2018,-0.853233695030212,-0.145130529999733,-0.619800806045532,-1.50814247131348,-0.314388334751129,"0,53",12.6823769245212,36.9721700313367,9.94635775700456,1.49999999999999,5262.36870473368,2.26854690373999,126.1502196168,0,0,0,,,,,4.691769977505005,2.65,30.04094438261,6.77463417070369,25.0,6.44,-0.711399376392365,,-7.0,0
AZE,2019,-0.849681973457336,-0.128162756562233,-0.610428035259247,-1.52860414981842,-0.223895654082298,"0,53",8.70455620187564,35.7072527820781,8.19755528790793,2.50000006743734,5348.45318851823,2.61057182799215,112.5115737836,0,0,0,,,,,17.56490861891869,2.75,35.24743049351496,9.73805386151491,30.0,6.37,-0.693411469459534,66.1,,0
AZE,2020,-1.07807588577271,-0.15526370704174,-0.729642748832703,-1.54086601734161,-0.336040139198303,"0,53",-0.740874280795449,38.8428322510188,10.8886814110501,-4.30000010230737,5083.56025445721,2.75980947008127,80.4353770777,0,0,0,,,,,26.53682128374678,2.68,40.21296723433102,-5.72690626956421,,6.16,-0.852253794670105,,,0
AZE,2021,-0.847890377044678,0.213475212454796,-0.606765031814575,-1.52737867832184,-0.0650539621710777,"0,53",14.9620003998682,29.1465196359094,7.86216299811166,5.61645102853028,5345.43986445831,6.65029912708779,156.778992158,0,0,0,,,,,-4.24616359058951,2.68,37.17323169860048,4.8015069422241,,,-0.837823569774628,,,0
AZE,2022,-1.04090738296509,-0.0412070974707603,-0.625552177429199,-1.44162666797638,-0.103344202041626,"0,53",29.7916946512237,20.7787048331887,3.32564337467293,4.71480236521231,5595.25578671563,13.8522590144267,,0,0,0,,,,,-16.52267497717457,2.87,31.96541533813232,6.12208,,,-0.922807276248932,,,0
AZE,2023,-1.19547140598297,-0.0326422192156315,-0.566586077213287,-1.41153395175934,-0.108809567987919,"0,53",11.5116198869156,20.9780851317926,4.91481192939088,1.12397432709641,5651.34563872949,8.78543049849081,,0,0,0,,,,,25.52116822887529,2.8,36.6434463788042,8.41051993392472,,,-0.730753898620605,,,0
