country,year,Control_of_Corruption,External_Debt_to_GNI,GDP_Growth,Government_Effectiveness,Rule_of_Law,Voice_and_Accountability,Treatment_Group,Criteria_1,Criteria_2
LCA,2018,0.560321748256683,31.4242695981197,2.88619765184433,0.330709159374237,0.631828129291534,0.850306868553162,0,0,0
LCA,2019,0.55732399225235,32.4283927124121,-0.700859001545481,0.341977834701538,0.590003490447998,0.897846877574921,0,0,0
LCA,2020,0.540252923965454,50.1290675682854,-24.3611553496453,0.307117879390717,0.660915732383728,0.872128903865814,0,0,0
LCA,2021,0.557626605033875,49.8155959482334,11.5994736212466,-0.120297245681286,0.605165064334869,0.85424792766571,0,0,0
LCA,2022,0.579390466213226,42.3745592558778,20.3867675749845,-0.0973235219717026,0.66219174861908,0.846967816352844,0,0,0
LCA,2023,0.54412841796875,49.046849733604,2.21007265992306,0.0738346204161644,0.605028092861176,0.862668752670288,0,0,0
LKA,2000,-0.199228778481483,57.7533288076129,6.00003315828934,-0.342374563217163,0.159529581665993,-0.190723955631256,1,0,1
LKA,2001,,57.8751303065509,-1.54540813366026,,,,1,0,1
LKA,2002,-0.216593146324158,62.1603882135227,3.96467568513113,-0.0727162584662437,0.338851630687714,-0.0885490924119949,1,0,1
LKA,2003,-0.272020310163498,57.3262074199874,5.9402690780223,-0.271150827407837,0.244941875338554,-0.0924526825547218,1,0,1
LKA,2004,-0.167387902736664,56.7045793171603,5.44506127885352,-0.439886003732681,0.21113657951355,-0.164139300584793,1,0,1
LKA,2005,-0.339861780405045,46.8753052051031,6.24174804376447,-0.312482684850693,0.158469423651695,-0.206795960664749,1,0,1
LKA,2006,-0.194801017642021,42.4995102864864,7.66829190107919,-0.162567287683487,0.177752673625946,-0.310158848762512,1,0,1
LKA,2007,-0.146113589406013,44.2579988597844,6.79682611892866,-0.0764035955071449,0.131876915693283,-0.435254871845245,1,0,1
LKA,2008,-0.218608349561691,41.0645558757827,5.95008814473897,-0.12021116912365,-0.000771665305364877,-0.464874476194382,1,0,1
LKA,2009,-0.396393328905106,46.9067288289757,3.53891205317842,-0.152532562613487,-0.101635470986366,-0.480314403772354,1,0,1
LKA,2010,-0.419682919979095,37.3743097647659,8.01596737040464,-0.201909422874451,-0.118414133787155,-0.505228579044342,1,0,1
LKA,2011,-0.399362593889236,38.4422070940857,8.66948301160571,-0.109467715024948,-0.117064774036407,-0.545052945613861,1,0,1
LKA,2012,-0.241880506277084,51.6165842309571,8.63218138024038,-0.204318970441818,-0.114084355533123,-0.575279295444489,1,0,1
LKA,2013,-0.220972463488579,52.2481960961188,4.05174632926911,-0.166648373007774,-0.265521496534348,-0.594248354434967,1,0,1
LKA,2014,-0.345357030630112,52.3589316985507,6.37797889289399,0.0687629878520966,-0.14915905892849,-0.667327284812927,1,0,1
LKA,2015,-0.376923084259033,52.8483308088162,4.2059554759927,-0.00596386613324285,0.0323726981878281,-0.296131432056427,1,0,1
LKA,2016,-0.336210399866104,54.3749591244192,5.05362489256818,-0.0275178775191307,0.107386812567711,-0.0810120776295662,1,0,1
LKA,2017,-0.489904671907425,55.1442273152069,6.4606812707036,-0.174112945795059,0.0275164842605591,-0.0618624500930309,1,0,1
LKA,2018,-0.352846652269363,57.4626054168979,2.31008425192161,-0.25662025809288,-0.000145817248267122,-0.00784403644502163,1,0,1
LKA,2019,-0.303988814353943,64.8429879638496,-0.220483886072614,-0.12496567517519,0.0398785844445229,-0.088972844183445,1,0,1
LKA,2020,-0.330326974391937,69.3389132601966,-4.62451503662909,-0.079082652926445,-0.0058447914198041,-0.0520896352827549,1,0,1
LKA,2021,-0.356694370508194,67.8161351183492,4.2074764951157,-0.115272410213947,0.0169121492654085,-0.0743669271469116,1,0,1
LKA,2022,-0.383232533931732,81.3262905033885,-7.34679123599076,-0.391961753368378,-0.0580026134848595,-0.214537113904953,1,0,1
LKA,2023,-0.383976995944977,75.5983345222285,-2.29801056186895,-0.25227889418602,-0.0906768143177032,-0.231143683195114,1,0,1
MAR,2000,-0.233573436737061,49.2500404004641,2.58218091499747,0.0260655991733074,0.098202221095562,-0.449143886566162,0,0,0
MAR,2001,,43.9098787026744,7.72182519577728,,,,0,0,0
MAR,2002,-0.240059301257133,39.0742288357434,3.73019737485745,-0.195086255669594,-0.0490107983350754,-0.465828567743301,0,0,0
MAR,2003,-0.319970190525055,32.0645072187951,6.17110214953244,-0.215569257736206,-0.112911000847816,-0.752867102622986,0,0,0
MAR,2004,-0.243782788515091,26.1403643673371,4.57138016516208,-0.224266529083252,-0.0490320511162281,-0.508274614810944,0,0,0
MAR,2005,-0.425059497356415,23.8425860115727,3.19224973015831,-0.403397768735886,-0.269636899232864,-0.687104880809784,0,0,0
MAR,2006,-0.476106464862823,23.9075059923801,7.7908200104027,-0.269640743732452,-0.318183392286301,-0.712467074394226,0,0,0
MAR,2007,-0.386843711137772,23.9949101161777,3.44106776690418,-0.34261354804039,-0.329650670289993,-0.707481861114502,0,0,0
MAR,2008,-0.433665722608566,20.7266073538964,5.68453936284732,-0.356555700302124,-0.385672748088837,-0.758323967456818,0,0,0
MAR,2009,-0.367966145277023,24.8154251765531,3.74576940136258,-0.283303052186966,-0.262815058231354,-0.745714902877808,0,0,0
MAR,2010,-0.231423750519753,27.462969464641,3.49955709403216,-0.230588346719742,-0.21353417634964,-0.698601484298706,0,0,0
MAR,2011,-0.452251225709915,27.6980798517634,5.52464523319847,-0.266206502914429,-0.275484472513199,-0.709956765174866,0,0,0
MAR,2012,-0.49313035607338,32.3240509195629,3.06234368502997,-0.141056269407272,-0.292328745126724,-0.605667233467102,0,0,0
MAR,2013,-0.423477381467819,34.502888034062,4.12221286860944,-0.0853616520762444,-0.344686150550842,-0.698653876781464,0,0,0
MAR,2014,-0.305471539497375,37.1250189916679,2.7192440802029,-0.136379525065422,-0.130961164832115,-0.688601315021515,0,0,0
MAR,2015,-0.286832571029663,41.0525743321797,4.34458297635238,-0.148065835237503,-0.181371480226517,-0.63044410943985,0,0,0
MAR,2016,-0.19085057079792,43.4727961452493,0.52118550608968,-0.193648084998131,-0.272754222154617,-0.624226212501526,0,0,0
MAR,2017,-0.199466481804848,44.0032096192297,5.05789816173446,-0.305200457572937,-0.278358191251755,-0.670836448669434,0,0,0
MAR,2018,-0.289455205202103,40.4114034285646,3.06564133025955,-0.349403738975525,-0.248644605278969,-0.675590515136719,0,0,0
MAR,2019,-0.333868354558945,43.5343377341004,2.89097476137077,-0.251563876867294,-0.23337709903717,-0.624475300312042,0,0,0
MAR,2020,-0.409950464963913,54.9196081945346,-7.17820744246774,-0.186065658926964,-0.186950773000717,-0.592912673950195,0,0,0
MAR,2021,-0.41899362206459,46.8983264543197,8.15473889823681,-0.170099332928658,-0.243680879473686,-0.590032160282135,0,0,0
MAR,2022,-0.387477546930313,50.35106931617,1.52720357976111,-0.0818562060594559,-0.206644892692566,-0.545548260211945,0,0,0
MAR,2023,-0.536348581314087,48.6584351971049,3.40334130078834,-0.0359151102602482,-0.127505928277969,-0.489260077476501,0,0,0
MDA,2000,-0.623196244239807,136.193940391912,2.10771608200733,-0.535638272762299,-0.468696683645248,-0.143778055906296,0,0,0
MDA,2001,,112.472596450816,6.10000039929173,,,,0,0,0
MDA,2002,-0.980350196361542,107.512684838733,7.79999965773833,-0.586018621921539,-0.62615978717804,-0.532346844673157,0,0,0
MDA,2003,-0.884173095226288,95.6952196728422,6.59999995777716,-0.667013168334961,-0.539445102214813,-0.491123884916306,0,0,0
MDA,2004,-1.03957557678223,71.5744260864525,7.39999973358189,-0.845721423625946,-0.367069929838181,-0.585409641265869,0,0,0
MDA,2005,-0.67262589931488,65.4239294635281,7.5000001493726,-0.753487408161163,-0.351528733968735,-0.547894060611725,0,0,0
MDA,2006,-0.643211901187897,68.8263439205978,4.79999983670831,-0.799711525440216,-0.517649948596954,-0.267036706209183,0,0,0
MDA,2007,-0.660764515399933,69.9444036350436,3.00000022585525,-0.832707107067108,-0.506612956523895,-0.292217820882797,0,0,0
MDA,2008,-0.634429693222046,56.0145571260456,7.80000014541523,-0.784430801868439,-0.424041241407394,-0.307182461023331,0,0,0
MDA,2009,-0.701457858085632,64.6578180517962,-6.00000026352828,-0.556257903575897,-0.434595018625259,-0.296487033367157,0,0,0
MDA,2010,-0.671865046024323,63.1599967281012,7.10000010705836,-0.656645715236664,-0.357611089944839,-0.0552531853318214,0,0,0
MDA,2011,-0.625150501728058,58.0188297176791,5.81816614684824,-0.607601761817932,-0.327680468559265,0.0495045222342014,0,0,0
MDA,2012,-0.614259123802185,55.8879563823311,-0.589733954762579,-0.55792099237442,-0.32300740480423,-0.03442607447505,0,0,0
MDA,2013,-0.753976941108704,59.7056085801724,9.0438656074181,-0.407670170068741,-0.370096445083618,-0.0727094113826752,0,0,0
MDA,2014,-0.854309618473053,57.2270719133865,4.99962585407656,-0.419933348894119,-0.246212035417557,0.00949638709425926,0,0,0
MDA,2015,-0.947364449501038,73.9000579215744,-0.338235622387202,-0.721139073371887,-0.383665978908539,0.0198426637798548,0,0,0
MDA,2016,-0.990662038326263,73.7875330771683,4.64601436259409,-0.693787217140198,-0.529219090938568,-0.0195145960897207,0,0,0
MDA,2017,-0.834933340549469,69.1928004139998,4.17561205106279,-0.577288508415222,-0.451828390359879,-0.0256148222833872,0,0,0
MDA,2018,-0.758018732070923,61.8063335086727,4.07559546585034,-0.505967557430267,-0.438802748918533,-0.117281161248684,0,0,0
MDA,2019,-0.650996446609497,59.0928095583043,3.5523140853476,-0.441430509090424,-0.458089917898178,-0.105710230767727,0,0,0
MDA,2020,-0.586998105049133,66.4007632960938,-8.27597831976949,-0.533600270748138,-0.515005588531494,-0.0562920235097408,0,0,0
MDA,2021,-0.469503223896027,64.724733590057,13.9299997889786,-0.437800526618958,-0.357341021299362,0.0420428887009621,0,0,0
MDA,2022,-0.342236280441284,66.7345878289858,-5.01548231924089,-0.307596892118454,-0.286401212215424,0.0965940952301025,0,0,0
MDA,2023,-0.28033846616745,63.3021520088421,0.78324270969388,-0.164951995015144,-0.152658581733704,0.236791402101517,0,0,0
MDG,2000,-0.478630423545837,103.019407927904,4.45685893956946,-0.599425613880157,-0.193513154983521,0.110470913350582,0,0,0
MDG,2001,,78.1232609671663,5.98023576982733,,,,0,0,0
MDG,2002,0.00122348207514733,87.0532997572408,-12.4079711055149,-0.324264049530029,-0.209681615233421,-0.153443366289139,0,0,0
MDG,2003,-0.208431333303452,79.0994165632916,9.78489212474175,-0.416089504957199,-0.246573522686958,0.0445495285093784,0,0,0
MDG,2004,-0.323700606822968,76.6389141389255,5.25700362208742,-0.5878586769104,-0.274371653795242,0.00536269648000598,0,0,0
MDG,2005,-0.0555555932223797,61.4523509812397,4.75584509499119,-0.38015428185463,-0.352792233228683,-0.123797461390495,0,0,0
MDG,2006,-0.182527557015419,24.4369416539954,5.3985084485368,-0.655422568321228,-0.448409080505371,-0.110259488224983,0,0,0
MDG,2007,-0.18603253364563,27.6379346616501,5.71056419885052,-0.499808996915817,-0.38940167427063,-0.139065206050873,0,0,0
MDG,2008,-0.266752243041992,23.8397536854649,6.71263253913001,-0.684332251548767,-0.455655753612518,-0.326152890920639,0,0,0
MDG,2009,-0.328544199466705,30.0620229114352,-3.9787086116544,-0.841211676597595,-0.73262745141983,-0.83152848482132,0,0,0
MDG,2010,-0.417824774980545,28.1124879975055,0.619239744622121,-0.995213866233826,-0.878425717353821,-0.845434308052063,0,0,0
MDG,2011,-0.484609842300415,25.2856982129885,1.57842705366555,-1.06907939910889,-0.894967436790466,-0.879346013069153,0,0,0
MDG,2012,-0.670311391353607,26.7087091899864,3.01114811621208,-1.11727750301361,-0.927833795547485,-0.883270680904388,0,0,0
MDG,2013,-0.764158010482788,24.5044769963674,2.30037622800727,-1.14748251438141,-0.920765519142151,-0.763428390026093,0,0,0
MDG,2014,-0.843135118484497,24.3449796024102,3.33920311195367,-1.32273769378662,-0.736947298049927,-0.500259637832642,0,0,0
MDG,2015,-0.88030207157135,27.608246539224,3.13229807490305,-1.33208250999451,-0.705094575881958,-0.380922138690948,0,0,0
MDG,2016,-0.934988260269165,26.1594386081309,3.99314606199499,-1.22864735126495,-0.831999182701111,-0.316786468029022,0,0,0
MDG,2017,-1.07430374622345,26.5117105648342,3.93330759462793,-1.19451534748077,-0.875741600990295,-0.3454709649086,0,0,0
MDG,2018,-1.02106416225433,27.9717269370381,3.19435651744398,-1.21214354038239,-0.836356043815613,-0.321546018123627,0,0,0
MDG,2019,-1.05258440971375,29.7142272053723,4.41123212909589,-1.19339692592621,-1.01349878311157,-0.235004052519798,0,0,0
MDG,2020,-1.01050651073456,38.0682542536331,-7.13767162064489,-1.05303573608398,-0.879633843898773,-0.263206869363785,0,0,0
MDG,2021,-0.953181684017181,37.3899056511651,5.73961573854336,-1.02791666984558,-0.885595560073853,-0.279159992933273,0,0,0
MDG,2022,-0.969914019107819,40.2134615455429,3.99999999869678,-0.972033023834229,-0.950021684169769,-0.293677031993866,0,0,0
MDG,2023,-1.00018215179443,41.7765973334011,3.80000000009488,-1.02277612686157,-0.974946022033691,-0.319516479969025,0,0,0
MDV,2000,-0.233863085508347,34.1594895904385,3.84581023205122,0.872710645198822,0.253678381443024,-0.758386790752411,1,1,0
MDV,2001,,27.5565262892451,-3.94363428947102,,,,1,1,0
MDV,2002,-0.0852507278323174,30.8619596590252,7.26838641001544,0.834610283374786,-0.0693416222929955,-0.83959025144577,1,1,0
MDV,2003,-0.0765046402812004,28.8104453628009,13.7500496588259,0.576729536056519,0.0794467329978943,-0.999485611915588,1,1,0
MDV,2004,-0.283400595188141,28.4722746342198,5.81636693266742,0.374004453420639,-0.29839363694191,-1.19482707977295,1,1,0
MDV,2005,-0.428582310676575,31.9883796763899,-11.2231662144758,0.239869892597198,0.0903691500425339,-0.979869902133942,1,1,0
MDV,2006,-0.602049052715302,36.0722972233685,23.6057982839176,0.170649603009224,-0.0349126979708672,-1.0059722661972,1,1,0
MDV,2007,-0.85982471704483,48.6122685637439,7.1234276596343,0.123870968818665,-0.131116077303886,-0.927418410778046,1,1,0
MDV,2008,-0.819709837436676,57.6384056975488,8.97981687178448,-0.214934408664703,-0.171761319041252,-0.301234483718872,1,1,0
MDV,2009,-0.667673528194427,66.16301742836,-8.15776321543765,-0.436706125736237,-0.151592925190926,-0.0484580174088478,1,1,0
MDV,2010,-0.539183974266052,40.1281147350981,6.83547135623688,-0.191209465265274,-0.319186180830002,-0.0626933947205544,1,1,0
MDV,2011,-0.552542269229889,35.5158602200661,8.57269912813135,-0.293437421321869,-0.542268931865692,-0.156640365719795,1,1,0
MDV,2012,-0.697819232940674,35.923424043945,2.36374748850361,-0.186561584472656,-0.544501006603241,-0.468655318021774,1,1,0
MDV,2013,-0.711625933647156,34.9521788047807,6.96324663194412,-0.236842095851898,-0.72413170337677,-0.446088761091232,1,1,0
MDV,2014,-0.316432625055313,32.944864777841,7.80109480695134,-0.230356603860855,-0.489391773939133,-0.354872792959213,1,1,0
MDV,2015,-0.4236199259758,26.4416895520383,3.97171570327362,-0.23004537820816,-0.560627102851868,-0.50041788816452,1,1,0
MDV,2016,-0.586512804031372,28.0382666399164,6.57223606622583,-0.17816124856472,-0.324536770582199,-0.710969507694244,1,1,0
MDV,2017,-0.739739716053009,33.0008165324018,7.05453901381581,-0.39471846818924,-0.573328018188477,-0.719831883907318,1,1,0
MDV,2018,-0.83108526468277,47.2562178051555,8.66800624215867,-0.475938469171524,-0.538557231426239,-0.654160141944885,1,1,0
MDV,2019,-0.223864495754242,51.7745290362301,7.29833574515027,-0.17583654820919,-0.382373005151749,-0.452074974775314,1,1,0
MDV,2020,-0.285472601652145,107.470732600423,-32.9088287752921,-0.091672420501709,-0.239435225725174,-0.302701383829117,1,1,0
MDV,2021,-0.31484991312027,86.9049861439376,37.507870124321,0.438512802124023,-0.114723898470402,-0.2118049710989,1,1,0
MDV,2022,-0.332713663578033,73.0528559508817,13.8260895184139,-0.107565149664879,0.0442502610385418,-0.205017864704132,1,1,0
MDV,2023,-0.396943330764771,68.7336819019143,4.72639189000989,-0.127973482012749,-0.0786015242338181,-0.137529924511909,1,1,0
MEX,2000,-0.073860302567482,24.5014645772111,5.02928399378261,0.276181936264038,-0.42650955915451,0.258450001478195,0,0,0
MEX,2001,,25.9016210708753,-0.450845253215945,,,,0,0,0
MEX,2002,-0.250572264194489,24.1586324811681,-0.236588001922641,0.218386545777321,-0.349208414554596,0.346043467521667,0,0,0
MEX,2003,-0.2415871322155,26.3218083549679,1.18554486709559,0.131819322705269,-0.377902716398239,0.346937119960785,0,0,0
MEX,2004,-0.389334857463837,25.8629949355891,3.56544100946846,0.0758338123559952,-0.409910470247269,0.319827616214752,0,0,0
MEX,2005,-0.344179540872574,24.1351947655204,2.11324712586392,0.0314169824123383,-0.382989525794983,0.198065519332886,0,0,0
MEX,2006,-0.325125187635422,22.0731084517312,4.80501352746852,0.0504711605608463,-0.472546279430389,0.150474414229393,0,0,0
MEX,2007,-0.341457366943359,23.1063024242461,2.07786393438754,0.136410132050514,-0.542932212352753,0.121899016201496,0,0,0
MEX,2008,-0.309849888086319,21.6625866213129,0.943331863036903,0.16068996489048,-0.689283549785614,0.134927570819855,0,0,0
MEX,2009,-0.365960121154785,26.9674757913441,-6.29525055780502,0.141515776515007,-0.56286883354187,0.200032845139503,0,0,0
MEX,2010,-0.439748138189316,28.5700387892859,4.9713345832195,0.0962913855910301,-0.552031338214874,0.178501576185226,0,0,0
MEX,2011,-0.474737763404846,29.0507246312065,3.44404505794418,0.25232720375061,-0.549887716770172,0.12169187515974,0,0,0
MEX,2012,-0.484527587890625,35.2377254876682,3.55321075993527,0.296199023723602,-0.53518009185791,0.112745344638824,0,0,0
MEX,2013,-0.591898560523987,39.1110646679957,0.852101559410627,0.302350997924805,-0.549416422843933,0.108349166810513,0,0,0
MEX,2014,-0.84301882982254,40.8517099412787,2.50376350288664,0.133970901370049,-0.406688004732132,0.000275321624940261,0,0,0
MEX,2015,-0.888967394828796,45.4803129199232,2.70232342550646,0.117517560720444,-0.454765856266022,-0.0753404349088669,0,0,0
MEX,2016,-0.850662291049957,50.2965927131738,1.77249323845399,0.0276105776429176,-0.579800665378571,-0.0674507692456245,0,0,0
MEX,2017,-0.952429533004761,49.85860000761,1.87172853327193,-0.0653025507926941,-0.584648728370667,-0.0890548452734947,0,0,0
MEX,2018,-0.949163556098938,49.1902287792854,1.97208210249194,-0.292850613594055,-0.641221523284912,-0.00868499930948019,0,0,0
MEX,2019,-0.917449772357941,48.7169187540581,-0.392690521579212,-0.306684851646423,-0.657918453216553,0.00857096444815397,0,0,0
MEX,2020,-0.921630203723907,56.8349663757805,-8.3540345574586,-0.27033868432045,-0.642182171344757,-0.0273882187902927,0,0,0
MEX,2021,-1.02063989639282,46.8967649892505,6.04848344290505,-0.3435437977314,-0.807996511459351,-0.0774139538407326,0,0,0
MEX,2022,-1.01208603382111,40.9309512607202,3.68911109348025,-0.281723529100418,-0.869425058364868,-0.119756743311882,0,0,0
MEX,2023,-1.02057874202728,34.1601439110051,3.19998116598492,-0.198361441493034,-0.806393921375275,-0.115086063742638,0,0,0
MKD,2000,-0.638975918292999,39.9114647653868,4.54913578288874,-0.838553190231323,-0.596572577953339,-0.343047291040421,0,0,0
MKD,2001,,40.5997554049823,-3.06725662451662,,,,0,0,0
MKD,2002,-0.826058447360992,41.691305444453,1.49366547202928,-0.571167230606079,-0.576304018497467,-0.165570721030235,0,0,0
MKD,2003,-0.651164174079895,38.2041931695784,2.22260165732409,-0.409025520086288,-0.506772220134735,-0.021864851936698,0,0,0
